"byk";"2021-03-05";"Byki będą dziś niespokojne. Zastanowicie się czemu zarabiacie tak mało i pomyślicie z zazdrością o współpracownikach. Lepiej nie myślcie o zakupach, bo nabawicie się chandry. Wieczorem wpadniecie na bardzo dobry pomysł, który dotyczyć będzie pracy i zarobków. Sprzyjające wam znaki zodiaku to Bliźnięta i Waga."
"byk";"2021-03-04";"Byki będą dziś energiczne i wesołe. Załatwicie ważne sprawy i jeszcze zostanie wam trochę czasu na przyjemności. Pomyślcie dziś o sobie i bądźcie trochę egoistami. Warto zająć się swoją kondycją i wyglądem. Wieczorem nie dajcie się sprowokować do kłótni i nieprzewidzianych zakupów, do których namawiać was może Lew lub Ryby."
"byk";"2021-03-03";"Byki będą dziś pracowite i obowiązkowe. Wasz upór i zdecydowanie przyniosą korzyści. Nie upierajcie się jednak za bardzo przy swoich pomysłach i nie krytykujcie bliskich. Dzień sprzyja przede wszystkim sprawom związanym ze zdrowiem. W miłości wskazana jest większa rozwaga. Przychylny wam znak zodiaku to Wodnik."
"byk";"2021-03-02";"Byki chętnie wybiorą się na spacer lub posłuchają opowieści niesamowitych przygodach. Skoncentrujcie się na tym, co robicie, bo trudno wam będzie dokończyć rozpoczęte dziś sprawy. Punktualność to podstawa sukcesu. Sprzyjające wam znaki to Baran i Strzelec."
"byk";"2021-03-01";"Byki poszukają wesołego towarzystwa. Chętnie nawet zmienicie ułożone wcześniej plany, byle tylko po pracy nie siedzieć samemu w domu przez telewizorem. Dzień sprzyja zakupom, randkom i zdobywaniu nowych przyjaciół. Sprzyjający wam znak zodiaku to optymistyczny Lew."
"koziorozec";"2021-03-30";"Koziorożce będą niespokojne i podejrzliwe. Nie przesadzajcie z ambitnymi zawodowymi planami. Wieczorem pomyślcie przez chwilę tylko o sobie i poświęćcie trochę czasu sprawom zdrowia i urody. Przychylny wam znak zodiaku to Bliźnięta, uważajcie na marudne Ryby."
"koziorozec";"2021-03-29";"Koziorożce postanowią zwracać większą uwagę na szczegóły, które zazwyczaj łatwo umykają ich uwadze. Okaże się, że dzięki temu uda się wam zapobiec kłopotom. Popołudnie sprzyja domowym porządkom. Znajdzie się coś, czego od dawna szukaliście. Przychylne wam znaki zodiaku to Byk i Panna."
"koziorozec";"2021-03-28";"Koziorożce niechętnie ruszą się z domu. Kiedyś przecież trzeba odpocząć. Rodzina za to będzie miała ochotę na różne aktywności. Czyjś szalony pomysł może was nawet trochę zirytować. Nie spieszcie się i wszystko bardzo dokładnie przemyślcie. Może nie ma się czego bać? Sprzyjający wam znak zodiaku to sympatyczny Byk."
"koziorozec";"2021-03-27";"Koziorożce będą towarzyskie i wesołe. Nie traktujcie jednak zbyt lekko cudzych problemów, bo możecie niepotrzebnie wywołać konflikt. Popołudnie sprzyja odpoczynkowi w gronie ulubionych przyjaciół. Samotnym dopisze szczęście w miłości. Sprzyjający wam znak zodiaku to sympatyczna Panna."
"koziorozec";"2021-03-26";"Koziorożce mogą być zamyślone i zapominalskie. Pilnujcie kluczy, a przed wyjściem z domu sprawdźcie krany czy żelazko. Dzień może okazać się trochę nerwowy. Zachowajcie spokój, bo nieporozumienia szybko się wyjaśnią. Najlepsza pora dnia to popołudnie, a przychylny wam znak zodiaku to Rak."
"koziorozec";"2021-03-25";"Koziorożce nie powinny się zanadto przemęczać. Poranna kawa zajmie wam więcej czasu niż zwykle, a myśl o ulubionych przysmakach będzie szczególnie natrętna. Nie rzucajcie się nikomu w oczy i zajmijcie swoimi sprawami, a dzień okaże się sympatyczny. Przychylny wam znak zodiaku to Ryby."
"koziorozec";"2021-03-24";"Koziorożce trudno będzie skupić się na zawodowych sprawach. Dzień nie sprzyja naradom. Macie za to szansę zyskać ciekawych znajomych, którzy zainspirują was do nowych i dochodowych pomysłów. Przychylne wam znaki zodiaku to Wodnik i Bliźnięta."
"koziorozec";"2021-03-23";"Koziorożce będą spokojniejsze niż zwykle i bardzo wrażliwe. Nie obrażajcie się, jeśli ktoś zacznie z was żartować. Po południu poczujecie przypływ sił i energii, a wieczór sprzyja wspaniałym pomysłom na rozwiązanie trapiących was kłopotów. Przychylne wam znaki zodiaku to Baran i Ryby."
"koziorozec";"2021-03-22";"Koziorożce będą dziś wierne tradycji, co może bardzo zadziwić ich znajomych i bliskich. Nowoczesne wynalazki i rewolucyjne pomysły nie będą dziś was zachwycać. Dzień sprzyja pomaganiu rodzinie i trosce o zdrowie. Sprzyjający wam znak zodiaku to spokojny Rak."
"koziorozec";"2021-03-21";"Koziorożce czeka sympatyczny dzień. Sił i wiary we własne umiejętności dziś wam nie zabraknie. Bądźcie jednak ostrożniejsi jeśli chodzi o obietnice, bo nadmierny optymizm skończy się tym, że będziecie potem musieli załatwiać dla krewnych różne sprawy. Przychylne wam znaki zodiaku to Panna i Wodnik."
"koziorozec";"2021-03-20";"Koziorożce zapragną ciszy i spokoju. Odpocznijcie i nie bierzcie na siebie zbyt wielu rodzinnych obowiązków, jeśli nie ma takiej potrzeby. Humor poprawi wam ulubiona muzyka, słodki deser i dobra książka. Ze wszystkim uda się zdążyć. Przychylny wam znak zodiaku to Ryby, razem będziecie się dobrze bawić."
"koziorozec";"2021-03-19";"Koziorożce zainteresują się sprawami przyjaciół lub sąsiadów. Uważajcie, aby poranna pogawędka nie przerodziła się w zwykłe plotki. Dzień sprzyja zakupom i odwiedzinom. Lepiej jednak nie rozmawiać o starych, przyziemnych problemach. Najmilsze chwile spędzicie w towarzystwie Bliźniąt i Lwa."
"koziorozec";"2021-03-18";"Koziorożce mogą być dziś drażliwe, a nawet kłótliwe. Nie pozwólcie, aby inni wam przeszkadzali. Dzień nie sprzyja nowym i ryzykownym przedsięwzięciom. Wieczorem odpocznijcie z dala od zgiełku. Drzemka najlepiej poprawi wam humor. Sprzyjający wam znak zodiaku to wyrozumiały Rak."
"koziorozec";"2021-03-17";"Koziorożce rano będą bardzo niechętne propozycjom, które wymagają cięższej pracy. Na szczęście szybko uda się wam znaleźć ambitnych pomocników, którzy chętnie wyręczą was w potrzebie. To dobry dzień na zawieranie nowych znajomości i planowanie różnych ciekawych zadań. Sprzyjający wam znak zodiaku to Bliźnięta."
"koziorozec";"2021-03-16";"Koziorożce będą dziś bardzo towarzyskie i wrażliwe na opinie innych ludzi. Dzięki umiejętności negocjowania i poparciu ważnej osoby uzyskacie dziś więcej niż inni. Po południu możliwe są niespodziewanie spotkania towarzyskie i niespodzianki. Sprzyjający wam znak zodiaku to Waga."
"koziorozec";"2021-03-15";"Koziorożce czeka pracowity dzień. Ważne spotkania i pilne telefony pochłoną wam czas, ale wszystko się uda. Zawarte dziś znajomości okażą się korzystne. Tylko na rodzinnych spotkaniach nie bądźcie buntownikami. Sprzyjające wam znaki to Strzelec i Wodnik."
"koziorozec";"2021-03-14";"Koziorożce będą dziś tajemnicze i bardzo dociekliwe. Tropić będziecie tajne plany i układy, a przed waszym czujnym okiem nic się nie ukryje. Uważajcie, aby nie zagubić się w świecie fantastycznych domysłów i o niecne czyny nie posądzić kogoś niewinnego. Dobrej rady udzieli wam Skorpion."
"koziorozec";"2021-03-13";"Koziorożce będą ambitne i dokładne. Wykorzystajcie przepisy na swoją korzyść, a odniesiecie dziś zawodowy sukces. Wobec przeciwników bądźcie uprzejmi, ale także bardziej pewni siebie. Dzień sprzyja rozmowom z krewnymi, od których zależą różne wasze sprawy. Wobec Barana przyda się więcej wyrozumiałości."
"koziorozec";"2021-03-12";"Koziorożce nagle przypomną sobie o zawodowych sprawach i zaległościach. Postarajcie się od razu wyjaśnić nieporozumienia i zwracajcie baczną uwagę na drobiazgi i szczegóły. Po południu poświęćcie więcej uwagi sprawom zdrowia i kondycji. Sprzyjający wam znak zodiaku to Wodnik."
"koziorozec";"2021-03-11";"Koziorożce będą dziś skoncentrowane na własnych zyskach i płynących z tego przyjemnościach. Dzień sprzyja mądrym decyzjom zawodowym. Słuchajcie, co mówią inni, a wiele się dziś nauczycie. Ktoś zdradzi wam swój sekret. Przychylne wam znaki zodiaku to Byk i Skorpion."
"koziorozec";"2021-03-10";"Koziorożce zabiorą się wreszcie za wszystkie zaległe sprawy. Dzień sprzyja podejmowaniu mądrych decyzji, które dotyczą edkuacji czy podróży. Zapomnijcie dziś o starych konfliktach i uprzedzeniach, bo macie dobrą rękę do nowych spraw i znajomości. Sprzyjający wam znak zodiaku to ambitny Lew."
"koziorozec";"2021-03-09";"Koziorożce będą dziś wyrozumiałe i spokojne. Nowe pomysły i ryzykowne przedsięwzięcia nie będą was pociągać. Wobec obcych osób zachowacie dystans. Dzień sprzyja sprawom domowym i opiece nad rodziną. Tradycja i wspomnienia będą miały duży wpływ na wasze dzisiejsze decyzje. Sprzyjający wam znak zodiaku to Rak."
"koziorozec";"2021-03-08";"Koziorożce będą dziś ambitne i bardzo pomysłowe. Zróbcie wszystko, co możliwe, aby wyprzedzić konkurencję. Tylko nie łamcie przepisów i zasad, bo zwierzchnicy patrzeć dziś będą na was z wielką uwagą. Lepiej być ostrożnym, niż potem się tłumaczyć. Sprzyjający wam znak zodiaku to Strzelec."
"koziorozec";"2021-03-07";"Koziorożce powinny dziś być bardziej ostrożne, bo mogą być roztrzepane i nieuważne. Możliwe są różne zabawne pomyłki i zbiegi okoliczności, których wyjaśnianie zajmie wiele sił i czasu. Na szczęście z pomocą przyjdą wam dziś starzy przyjaciele. Przychylny wam znak zodiaku to Wodnik."
"koziorozec";"2021-03-06";"Koziorożce będą dziś w swoim żywiole. Poczucie humoru i wyrozumiałość to cechy, które zjednają wam nowych przyjaciół. Aura sprzyja beztroskiej zabawie i niespodziewanym spotkaniom. Pomysły, na jakie dziś wpadniecie będą bardzo ciekawe. Najlepsza pora dnia to popołudnie, a sprzyjające wam znaki zodiaku to Bliźnięta i Lew."
"koziorozec";"2021-03-05";"Koziorożce będą dziś niespokojne. Nie wymagajcie za wiele od siebie i od świata. Dzień sprzyja poważnym przemyśleniom na tematy osobiste. Intuicja pomoże wam rozwiązać stare problemy. Podczas transakcji finansowych bądźcie uważni i ostrożni, nie ufajcie zbyt pięknym obietnicom. Przychylny wam znak zodiaku to Skorpion."
"koziorozec";"2021-03-04";"Koziorożce poczują się znudzone swoim dotychczasowym życiem. Będziecie niecierpliwi, a nawet wybuchowi. Z tęsknotą pomyślicie o podróżach i egzotycznych przygodach. W pracy bądźcie uważni, bo trudno wam będzie skoncentrować się na wykonywanym zajęciu. W razie potrzeby pomoże wam Baran."
"koziorozec";"2021-03-03";"Koziorożce będą ambitne, ale mogą dziś napotkać na drobne kłopoty. Bądźcie cierpliwi i opanowani, a uda się wam rozwiązać trudną zawodową sprawę. Wieczorem unikajcie sporów. Możecie być nerwowi, a nawet powiedzieć komuś coś niemiłego. Sprzyjający wam znak zodiaku to Baran."
"koziorozec";"2021-03-02";"Koziorożce nie usiedzą długo w jednym miejscu. Szybko załatwią różne urzędowe i towarzyskie sprawy. Ludzie będą wam przychylni, ale nie lepiej sugerować się cudzymi opiniami. Ufajcie własnemu doświadczeniu. Sprzyjające wam znaki to Byki i Wagi."
"koziorozec";"2021-03-01";"Koziorożce postanowią zrobić coś dobrego dla innych. Chętnie komuś pomożecie lub udzielicie mądrej rady. Dzień twórczości i nawiązywaniu przyjaźni. Lepiej jednak pomagać tym, którzy tego potrzebują, bo ktoś może wykorzystać waszą dobrą wolę. Przychylny wam znak zodiaku to Byk."
"lew";"2021-03-30";"Lwy będą energiczne i odważne. Chętnie zmienicie coś na lepsze w swoim życiu lub wpadniecie na pomysł poważnego postanowienia. Nie przejmujcie się marudzeniem bliskich osób, bo aura sprzyja zaczynaniu nowych spraw. Przychylny wam znak zodiaku to pomysłowy Baran."
"lew";"2021-03-29";"Lwy będą niespokojne i niecierpliwe. Dzień bardziej sprzyja podróżom i zawieraniu nowych znajomości, niż rachunkom czy porządkom. Warto więc załatwiać sprawy na mieście. Różne służbowe spotkania dostarczą wam tematów do ciekawych rozmów, także prywatnych. Przychylne wam znaki zodiaku to Byk i Waga."
"lew";"2021-03-28";"Lwy nie ustąpią nikomu w dyskusji i nie oddadzą tego, co się im należy. Uważajcie, aby wasze pretensje nie stały się przyczyną wielkiej awantury. A może lepiej zadzwonić do kogoś, kto zawsze was rozumiał? Wspomnienia i wesołe opowieści o wspólnych przygodach wzruszą was i nastawią życzliwie do świata. Sprzyjający wam znak zodiaku to Baran."
"lew";"2021-03-27";"Lwy nie powinny się dziś niczym za bardzo martwić. Zastanówcie się trzy razy zanim podejmiecie poważne decyzje lub powiecie komuś coś niemiłego, bo z dzisiejszych opinii trudno się będzie wycofać. Po południu odpocznijcie i nie bierzcie na siebie dodatkowych obowiązków. Sprzyjający wam znak zodiaku to Ryby."
"lew";"2021-03-26";"Lwy czeka udany dzień. Postarajcie się szybko uporać z obowiązkami, bo po południu przyjaciele poproszą was o wsparcie lub radę. Dzień sprzyja dobrym pomysłom na rozwiązanie życiowych problemów. Macie dziś szansę odkryć nowe zainteresowania lub hobby. Przychylny wam znak zodiaku to energiczny Strzelec."
"lew";"2021-03-25";"Lwy czeka ciekawy dzień. Odważnie przedstawiajcie innym swoje pomysły, a nawet proście o podwyżkę. Spotkacie się z uznaniem, a nawet podziwem. Aura sprzyja korzystnemu załatwianiu trudnych i zaległych spraw. Przychylny wam znak zodiaku to Baran, sprzyjająca pora dnia to południe."
"lew";"2021-03-24";"Lwy będą w dobrym nastroju. Dzień sprzyja porządkom i rodzinnym sprawom. Do trudnych i niebezpiecznych zajęć trudno będzie was namówić. Nie odmawiajcie sobie dzisiaj słodyczy, bo ulubione danie poprawi wam humor. Przychylne wam znaki zodiaku to Byk i Ryby."
"lew";"2021-03-23";"Lwy będą niezwykle ruchliwe i ciekawskie. Pomyślcie o podróży, a o swoich planach i marzeniach opowiedzcie przyjaciołom. Uważajcie jednak, aby nie posunąć się za daleko podczas publicznego omawiania problemów znanej osoby. Ktoś może posądzić was o plotkarstwo. Przychylne wam znaki zodiaku to Bliźnięta i Rak."
"lew";"2021-03-22";"Lwy będą dziś niecierpliwe i zaczną wydawać rodzinie polecenia. Nie pozwólcie sobie na nerwy i rodzinne sprzeczki. Uważajcie, aby nie złamać przepisów lub nie obrazić kogoś starszego od siebie. Sprzyjający wam znak zodiaku to Wodnik."
"lew";"2021-03-21";"Lwy będą dzisiaj bardzo ambitne i nie pozwolą, aby ktokolwiek wydawał im polecenia. Nie popisujcie się, tylko wykorzystajcie siły, aby zorganizować trochę wiosennych atrakcji. I postarajcie się o więcej wyrozumiałości, szczególnie wobec rodziny. Przychylny wam znak zodiaku to Koziorożec."
"lew";"2021-03-20";"Lwy czeka udany dzień. Nie spieszcie się i pozwólcie sobie na więcej swobody. Przyjaciele przypomną sobie o was i opowiedzą mnóstwo ciekawych plotek o różnych wydarzeniach, a nawet małych skandalach. Przychylny znak zodiaku to Wodnik, czegoś się od niego dowiesz."
"lew";"2021-03-19";"Lwy poczują dziś, że zależy im na sympatii innych ludzi. Nie posuwajcie się jednak za daleko i bądźcie wierni swoim zasadom. Dzień sprzyja też zajmowaniu się domem. Postarajcie się jednak nie rządzić i przestańcie rozstawiać wszystkich po kątach. Sprzyjający wam znak zodiaku to Koziorożec."
"lew";"2021-03-18";"Lwy będą dziś pełne zapału do pracy i nowych ryzykownych pomysłów. Możecie jednak przesadzić ze złożonymi dziś obietnicami. Nie słuchajcie plotek w pracy, ani na klatce schodowej, bo ich wyjaśnianie może popsuć wam humor. Najlepsza pora dnia to południe, a przychylny wam znak zodiaku to Bliźnięta."
"lew";"2021-03-17";"Lwy łatwo nauczą się czegoś nowego. Propozycja ciekawego kursu bardzo was zainteresuje. Po południu zarezerwujcie trochę czasu na własne sprawy i przyjemności. Ktoś sympatyczny czekać będzie na wiadomość od was. Sprzyjający wam znak zodiaku to Byk."
"lew";"2021-03-16";"Lwy czeka udany dzień. Zapomnijcie o starych nieporozumieniach, a w przypadku konfliktów pierwsi wyciągnijcie rękę na zgodę. Po południu możliwa jest wizyta starszej osoby. Najpierw pomóżcie, a potem odpocznijcie. Sprzyjający wam znak zodiaku to ciekawskie Bliźnięta."
"lew";"2021-03-15";"Lwy nie pozwolą, aby ktokolwiek im rozkazywał lub naruszał ich interesy. Dzisiaj pokażecie wszystkim,co potraficie. Macie szansę przeforsować swoje pomysły nawet w obecności najbardziej upartych osób. Pamiętajcie tylko, że od pewnych decyzji nie będzie potem odwrotu. Sprzyjające wam znaki to Bliźnięta i Lew."
"lew";"2021-03-14";"Lwy czeka sympatyczny dzień. Warto zrobić plan działań na przyszły tydzień. Aura sprzyja też porzucaniu nałogów i rozpoczynaniu zdrowszej diety. Wasze spostrzeżenia będą bardzo trafne, a wieczorem intuicja ostrzeże was przed nieżyczliwą osobą. Przychylny wam znak zodiaku to Baran."
"lew";"2021-03-13";"Lwy będą dziś niespokojne i bardzo podejrzliwe. Ważne sprawy załatwiajcie przed południem. Później jakieś ważne osoby mogą spóźnić się lub odwołać zaplanowane spotkanie. Wieczorem pomyślcie przez chwilę tylko o sobie i poświęćcie więcej czasu sprawom zdrowia i urody. Przychylne wam znaki zodiaku to Byk i Waga."
"lew";"2021-03-12";"Lwy będą mieć wiele sił. Nie warto marnować ich na spory czy rodzinne kłótnie. Sprzyja wam szczęście w pracy, a nowe znajomości okażą się bardzo korzystne. Najlepsza pora dnia to popołudnie. Warto zadzwonić do przyjaciół i umówić się na sympatyczne spotkanie. Przychylny wam znak zodiaku to Lew."
"lew";"2021-03-11";"Lwy bardzo przejmą się czyjąś opinią i zapragną pokazać ludziom z jak najlepszej strony. Możecie jednak być zbyt nerwowi i bardzo wymagający. Po południu uważajcie, bo możecie komuś obiecać zbyt wiele i w przyszłości trudno wam będzie dotrzymać danego słowa. Przychylne znaki zodiaku to Bliźnięta i Rak."
"lew";"2021-03-10";"Lwy czeka sympatyczny dzień. Zapragniecie się podobać i zyskać nowych przyjaciół. Warto uważnie słuchać, co inni mają do powiedzenia. Nie chwalcie się i nikogo nie pouczajcie, bo zdobyte wiadomości okażą się bardzo interesujące. Sprzyjające wam znaki zodiaku to Bliźnięta i Wodnik."
"lew";"2021-03-09";"Lwy będą miały wiele znakomitych i rewolucyjnych pomysłów. Zapiszcie je, bo dzień sprzyja raczej towarzyskim pogawędkom, niż wytrwałej pracy. Przyjaciele opowiedzą wam historię, która skłoni was do poważnych przemyśleń. Dzień sprzyja też nauce. Przychylny wam znak zodiaku to Baran."
"lew";"2021-03-08";"Lwy energicznie zabiorą się za nadrabianie zawodowych zaległości. Dzień sprzyja zdobywaniu nowych informacji i umiejętności. Zadbajcie też o zdrowie, bo nadmiar stresu może was osłabić. Wieczorem spokojnie zastanówcie się, przy jakim hobby najlepiej będzie odpocząć. Ryby będą miały dobre pomysły."
"lew";"2021-03-07";"Lwy chętnie pomogą innym, ale w zamian domagać się będą wdzięczności i innych dowodów uznania. Na wszelki wypadek nie obiecujcie dziś ludziom zbyt wiele i nie przejmujcie się opiniami osób, których nie lubicie. Przychylne wam znaki zodiaku to wyrozumiały Rak i cierpliwe Ryby."
"lew";"2021-03-06";"Lwy czeka pracowity dzień. W kłopotach poradźcie się kogoś młodszego od siebie. Aura sprzyja zmianie spojrzenia na dotychczasowe sprawy i dokonania. Myślcie o sobie, zamiast poświęcać się dla kogoś, kto tego nie docenia. Po południu warto spotkać się z przyjaciółmi, z Wagą będzie dziś wesoło."
"lew";"2021-03-05";"Lwy czeka dzień pełen niespodziewanych wydarzeń. Nie zdziwcie się, jeśli nadarzy się dziś okazja do zaprezentowania swoich umiejętności w szerszym gronie. Dzień sprzyja zawieraniu nowych znajomości. Po południu pamiętajcie o miłości, bo w tej dziedzinie sprzyjać wam będzie szczęście. Sprzyjający wam znak zodiaku to Skorpion."
"lew";"2021-03-04";"Lwy mogą być niecierpliwe i nerwowe. Dzień nie sprzyja ryzykownym przedsięwzięciom. Uważajcie dziś, aby nie popełnić drugi raz tego samego błędu. Po południu nagle zapragniecie coś w swoim domu zmienić. Uważajcie, aby niewinna uwaga nie stała się zarzewiem wojny domowej, zwłaszcza z Wodnikiem."
"lew";"2021-03-03";"Lwy będą zaaferowane i zainteresowane cudzymi sprawami. Pod wpływem nowych informacji zmienicie wcześniejsze ustalenia. Efekty dzisiejszych decyzji okażą się bardzo udane. Wieczorem odpocznijcie i obejrzyjcie ulubiony film. Sprzyjający wam znak zodiaku to Strzelec."
"lew";"2021-03-02";"Lwy zapragną rządzić całym światem, domem i rodziną. Wasze zdolności przywódcze i talent organizacyjny zostaną dziś docenione. Nie przesadzajcie z krytykowaniem, bo znowu ktoś się obrazi. Pamiętajcie też o odrobinie rozrywki. Sprzyjające wam znaki to Rak i Ryby."
"lew";"2021-03-01";"Lwy zajmą się tajemnicami i sekretami. Czyjaś historia wyda się wam nieprawdopodobna i intuicja wskaże wam, jaka była prawda. Jednak nie o wszystkich sekretach warto dzisiaj rozmawiać. Pewna młoda osoba speszy się i obrazi, jeśli zaczniecie wytykać jej błędy. Dobrej rady udzieli wam Skorpion."
"panna";"2021-03-30";"Panny przejmą się zawodowymi planami i zaczną uzupełniać kalendarz. Wasze nowe pomysły mogą okazać się bardzo dochodowe. Dzień sprzyja mądrym decyzjom, nawet jeśli oprócz was nikt dziś nie pracuje. Przychylne wam znaki zodiaku to Bliźnięta i Koziorożec."
"panna";"2021-03-29";"Panny postanowią szybko uporać się z obowiązkami, a potem wrócą do domu oglądać serial lub czytać książkę. Nowości i ryzyko nie są dzisiaj waszą domeną. Zanim nagle się z czegoś wycofacie, poradźcie się zaufanej osoby. Jutro za to czeka was zwyżka formy. Przychylne wam znaki zodiaku to Lew i Skorpion."
"panna";"2021-03-28";"Panny najpierw zajmą się domem i rodziną, a dopiero potem pomyślą o sobie. Będziecie się martwić, ale rodzina w końcu da sobie ze wszystkim radę i to poprawi wam humor. Dzisiaj warto wybrać się na dłuższy spacer, ruch dobrze wam zrobi. Sprzyjające wam znaki zodiaku to Rak i Koziorożec, unikajcie buntowniczego Wodnika."
"panna";"2021-03-27";"Panny będą w dobrym nastroju. Dzień sprzyja publicznej aktywności. Wspaniale poradzicie sobie z prezentacją swoich talentów, a nawet zyskacie wiernych fanów. Po południu nie bierzcie na siebie zbyt wiele obowiązków, bo zapragniecie rozrywki i odpoczynku. Sprzyjający wam znak zodiaku to wesoły Wodnik."
"panna";"2021-03-26";"Panny policzą dzisiaj swoje pieniądze. Ktoś doświadczony powie wam jak najlepiej ulokować zyski i oszczędności. Po południu nie bierzcie na siebie zbyt wielu nowych obowiązków, bo aura sprzyjać będzie odpoczynkowi. Przychylne wam znaki zodiaku to Rak i Koziorożec."
"panna";"2021-03-25";"Panny wykażą się dzisiaj opanowaniem i cierpliwością. Dzięki temu znajdziecie wyjście z trudnej sytuacji zawodowej. Dzień sprzyja sprawom finansowym i zawodowym. Podczas rozmów z ważnymi osobami zaufajcie intuicji. Przychylny wam znak zodiaku to Koziorożec, uważajcie na Byka."
"panna";"2021-03-24";"Panny będą wszystkim opowiadać o artystycznych wydarzeniach. Obowiązki i trudne sprawy chętnie przełożycie na inny dzień. Zanim pozwolicie, aby ogarnęło was lenistwo, zastanówcie się. W pracy lub szkole łatwo pokonacie wszystkie trudności. Przychylne wam znaki zodiaku to Baran i Lew."
"panna";"2021-03-23";"Panny będą niespokojne i bardzo niecierpliwe. Wybierzcie się na dłuższy spacer i nie zmuszajcie do nielubianych zajęć. Możliwe są dziś niespodziewane, ale przyjemne wizyty i ciekawe wiadomości od starych przyjaciół. Przychylne wam znaki zodiaku to Koziorożec i Wodnik."
"panna";"2021-03-22";"Panny chętnie spędziłyby dzień w szlafroku, ale rodzina może na to nie pozwolić. W miarę możliwości nie bierzcie na siebie zbyt wielu domowych obowiązków. Po południu będziecie mieli więcej energii na spacery czy zabawy. Humor poprawi wam rozmowa z Bykiem."
"panna";"2021-03-21";"Panny mogą być roztargnione, a nawet niepotrzebnie nerwowe. Skupcie się na najważniejszych sprawach i nie dajcie się wciągnąć do niepotrzebnych dyskusji. Niedziela będzie udana, jeśli pozwolicie sobie na więcej luzu. Rozmowa z zodiakalnym Bykiem pomoże wam odnaleźć odpowiedź na ważne pytanie."
"panna";"2021-03-20";"Panny chętnie spędzą dzień w domowych pieleszach, a nawet zaczną narzekać na swoje zdrowie. Oglądanie ulubionych filmów i dobre wiadomości od przyjaciół sprawią, że jednak poczujecie się lepiej. Dzień sprzyja podejmowaniu trafnych decyzji, które dotyczą podróży i edukacji. Pomoże wam Koziorożec."
"panna";"2021-03-19";"Panny mogą trochę marudzić. Potrzebujecie dziś więcej czułości i odpoczynku niż zwykle. Po południu niespodziewana wiadomość sprawi, że wydarzenia nabiorą tempa. Rodzinne narady i wiosenne zakupy okażą się wyjątkowo udane. Sprzyjający wam znak zodiaku to energiczny Baran."
"panna";"2021-03-18";"Panny będą bardziej uparte niż zwykle. Warto dziś załatwiać ważne sprawy. Nie przejmujcie się narzekaniem innych, bo okaże się, że racja jest po waszej stronie. Postarajcie się jednak zwracać większą uwagę na szczegóły. Popołudnie sprzyja udanym zakupom. Sprzyjający wam znak zodiaku to Byk."
"panna";"2021-03-17";"Panny będą ciekawskie i ruchliwe. Propozycja ciekawego spotkania poprawi wam bardzo humor. W sprawach finansowych bądźcie ostrożni. Unikajcie nadmiernych wydatków i zaciągania pożyczek. Lepiej nie szaleć, niż kupić za dużo. Sprzyjające wam znaki zodiaku to Lew i Koziorożec."
"panna";"2021-03-16";"Pannom przytrafią się dziwne przygody i niespodziewane spotkania. Zamiast tropić cudze tajemnice, lepiej zainteresujcie się własną karierą. Dzień sprzyja poważnym przemyśleniom, które dotyczą zarobków i pracy. Na wszelki wypadek nie zwierzajcie się dziś zazdrosnym osobom. Sprzyjające wam znaki zodiaku to Panna i Skorpion."
"panna";"2021-03-15";"Panny zapragną natychmiast zacząć nowe przedsięwzięcie, a jeśli tego nie zrobią, to chociaż po południu odwiedzą znajomych i będą o tym dyskutować. Uważajcie, aby nie wplątać się w towarzyską aferę, której przyczyną będą plotki. Sprzyjające wam znaki to Waga i Strzelec."
"panna";"2021-03-14";"Panny będą zajęte obowiązkami rodzinnymi. Być może trzeba będzie pomóc krewnym lub komuś doradzić w ważnej sprawie. Nie pozwólcie jednak, aby wszyscy dysponowali waszym czasem. Dzień sprzyja trosce o zdrowie, a także porządkom w szafie. Przychylny wam znak zodiaku to Skorpion."
"panna";"2021-03-13";"Panny będą bardzo energiczne. Zabierzcie się za ambitne sprawy i projekty, bo dziś szczęście wam sprzyja. Warto też pomyśleć o zdobyciu nowych, ciekawych umiejętności. Najważniejsze sprawy załatwcie rano, bo potem możliwe są niespodziewane wydarzenia towarzyskie. Przychylne wam znaki zodiaku to Koziorożec i Wodnik."
"panna";"2021-03-12";"Panny staną się dziś bardzo dociekliwe i drobiazgowe. Przed waszym czujnym okiem nic się nie ukryje. Być może wpadniecie dziś na trop finansowej afery lub wyjaśnicie dziwne powody zachowania innych. Wnioski lepiej zachowajcie tylko dla siebie. Przychylny wam znak zodiaku to cierpliwy Skorpion."
"panna";"2021-03-11";"Panny będą dziś śnić na jawie. Możliwe są nieporozumienia z ludźmi, więc lepiej uważajcie. Wspomnienia i różne przeczucia nie pozwolą wam skupić się na codziennych obowiązkach. Na wszelki wypadek nie ufajcie plotkom i unikajcie ryzyka w sprawach finansowych. Sprzyjające wam znaki zodiaku to Skorpion i Ryby."
"panna";"2021-03-10";"Panny zaskoczą kogoś swoim zachowaniem. Będziecie odważni, niepokorni i nie poddacie się regułom. Pouczenia, jakie usłyszycie od starszych osób, mogą was bardzo zdenerwować. Taki dzień najbardziej sprzyja poznawaniu nowych dziedzin wiedzy. Przychylny wam znak zodiaku to Wodnik."
